OBJECTID,CASENUMBER,MODULENAME,CASEID,WORKCLASS,APPLICATIONDATE,PROJECTID,PROJECTNAME,GISHISTORYQUEUEID,SPATIALTYPE,SPATIALID,CASETYPE,CASEWORKCLASS,STATUS,DESCRIPTION,ISSUEDATE,EXPIREDATE,MAIN_ADDRESS_LINE1,MAIN_ADDRESS_LINE2,OWNER,BUSINESSPHONE,LASTCHANGEDON,SHAPE.AREA,SHAPE.LEN
408294,2003590001,,,,,,HORIZON TOWN CENTER,,,,,,,DAVID FRANK,,,1411 S BOULDER HWY,,,,,1402538.18142526,5388.93993057933
408329,2003590005,,,,,,WILLOW CREEK OFFICE PARK,,,,,,,YAMAGATA ENTERPRISES INC,,,2900 W HORIZON RIDGE PKWY,,,,,142203.58557480903,1602.6707727955602
408330,2003590006,,,,,,WILLOW CREEK ASSISTED LIVING,,,,,,,HERMAN DONALD S & LAURIE H,,,2910 W HORIZON RIDGE PKWY,,,,,227393.099794964,2166.69981663355
408333,2003590007,,,,,,MONTELAGO RETAIL VILLAGE,,,,,,,INTRAWEST LAKE LAS VEGAS DEV,,,60 COSTA DI LAGO,,,,,1015751.49322682,4453.0170694157005
408351,2001590001,,,,,,FIESTA HENDERSON - RESERVE HOTEL,,,,,,,B&D SIGNS INC,,,777 W LAKE MEAD PKWY,,,,,1897701.43977434,5999.738023527801
408356,AR-97-90,,,,,,UNOCAL/REBEL,,,,,,,UNOCAL/REBEL,,,6451 MOUNTAIN VISTA ST,,,,,13370.851229940301,451.612504890792
408357,AR-98-91,,,,,,PACIFIC ISLANDS,,,,,,,SIGN SYSTEMS INC,,,2151 N GREEN VALLEY PKWY,,,,,891645.6846129821,4094.20282270486
408358,AR-98-93,,,,,,HIGHLAND HILLS BAPTIST CHURCH,,,,,,, ,,,615 COLLEGE DR,,,,,114270.41672598901,2166.6996206886297
408359,AR-98-94,,,,,,MR POOL & MRS PATIO,,,,,,,ANC/LEO MAINWAL,,,1960 W SUNSET RD,,,,,56671.5578885986,1018.41944532438
408360,CMSP2016500618,PlanManagement,C68FAD00-0A2E-471D-AD02-C7CDB8B3D4A9,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1482796800000.0, ,GREEN VALLEY RANCH,A5E2280D-62F6-4042-99AB-9D0C26FD85BE,Parcel,17820310001,CD - Current Planning and Entitlements,Master Sign Plan,Pending,HENDERSON PAVILION AT GREEN VALLEY RANCH,,,200 S GREEN VALLEY PKWY,"HENDERSON, NV 89012", , ,1488412800000.0,1112037.05831431,4543.235086154111
408361,CMSP2016500626,PlanManagement,7433EEF0-410D-4CA6-B748-2F20CB6655E9,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1482969600000.0, ,CHAMPION VILLAGE,92E84449-4322-47D8-B8C1-FAA4FEF294E1,Parcel,17821501016,CD - Current Planning and Entitlements,Master Sign Plan,Approved,Stephanie Apartments,,,1480 PASEO VERDE PKWY,"HENDERSON, NV 89012",Kaempfer Crowell, ,1490227200000.0,305093.876571805,2820.8605551959104
408362,CMSP2017500039,PlanManagement,8F75A0D9-A153-428E-A9C8-7E98556C69D0,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1485216000000.0, ,MIDWAY,91DE03D1-DB1E-4DF9-BBC3-3645DE96F2FE,Parcel,17801410015,CD - Current Planning and Entitlements,Master Sign Plan,Approved,Brads Toys,,,1433 N BOULDER HWY,"HENDERSON, NV 89011",Brads Toys,7025639819,1496102400000.0,9593.85971976129,405.087590770267
408363,CMSP2017500101,PlanManagement,00D1D0CE-C80C-4BF1-B884-5EB7FAEA750A,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1488153600000.0, ,WEST HENDERSON,716153F7-4A33-41B2-9209-FD44EFA7C934,Parcel,19110701017,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Speedee Mart 124,,,3470 VOLUNTEER BLVD,"HENDERSON, NV 89044",Turnbow Sign & Art,4159864211,1495497600000.0,98342.4866409269,1311.77257078428
408369,AR-76-92,,,,,,GREEN VALLEY PLAZA,,,,,,,SIGN SYSTEMS,,,2700 N GREEN VALLEY PKWY,,,,,429621.460644475,2661.1108185693897
408370,AR-77-90,,,,,,JOKERS WILD,,,,,,,DON BELL AND COMPANY,,,920 N BOULDER HWY,,,,,228048.54951589,2106.86911973196
408371,AR-79-92,,,,,,TOMS SUNSET CASINO,,,,,,,DON BELL & CO,,,444 W SUNSET RD,,,,,99526.6324498336,1440.1381971535202
408372,AR-8-92,,,,,,PECOS WINDMILL PLAZA,,,,,,,WARREN KELLOGG,,,2601 WINDMILL PKWY,,,,,522030.54458368407,2940.00727858511
408373,AR-80-92,,,,,,ST ROSE MEDICAL PLAZA,,,,,,,YOUNG ELECTRIC SIGN COMPANY,,,98 E LAKE MEAD DR,,,,,30488.46693909,746.659881236681
408376,SP-10-99,,,,,,WIGWAM PROF CNTR AMEND GREEN VALLEY SOUTH (AR-125-,,,,,,,ROLAND SANSONE,,,2649 & 2625 WIGWAM PKWY,,,,,79730.2568507247,1133.16035497102
408389,AR-1-92,,,,,,SUNSET PLAZA,,,,,,,TRF/NAVILLUS,,,1030 W SUNSET RD,,,,,971100.966638171,5146.89141060601
408390,AR-1-94,,,,,,SUNSET VISTA PROFESSIONAL PARK,,,,,,,YOUNG ELECTRIC SIGN COMPANY,,,4 SUNSET WAY,,,,,241808.103447409,1935.98708427274
408391,AR-10-94,,,,,,ELDORADO CASINO,,,,,,,LARSEN,,,140 WATER ST,,,,,137480.635580341,1601.31897426602
408392,AR-102-93,,,,,,GREEN VALLEY CHEVRON FOOD MART,,,,,,,SERVICE STATION PTNR- ROSS WILLIAMS,,,4190 E SUNSET RD,,,,,42737.952053234,822.9385936532381
408393,AR-105-94,,,,,,SUNSET LANES - RENATAS,,,,,,,GUS TZANETOPOULOS/SIGN SYSTEMS,,,4565 E SUNSET RD,,,,,661073.9375557491,3563.8176883876604
408394,AR-108-92,,,,,,QUAIL BONITA II,,,,,,,CRS ENG,,,601 WHITNEY RANCH DR,,,,,170640.600408853,1891.7465985181502
408395,AR-11-94,,,,,,VICTORY VILLAGE SHOPPING CENTER,,,,,,, ,,,300 E LAKE MEAD PKWY,,,,,1135168.35007942,4622.99417191418
408396,AR-110-94,,,,,,GREEN VALLEY TOWN CENTER,,,,,,,ANC,,,4400 E SUNSET RD,,,,,1355284.82098696,8559.17729340152
408397,AR-113-92,,,,,,ST ROSE DOMINICAN HOSPITAL,,,,,,,YOUNG ELECTRIC SIGN COMPANY,,,102 E LAKE MEAD PKWY,,,,,443654.325712142,3781.73862156501
408398,AR-119-93,,,,,,PTS CASINO,,,,,,,SILVER SPUR,,,46 WATER ST,,,,,5971.44636786116,324.740009737882
408399,AR-120-94,,,,,,MUGSHOTS EATERY AMEND,,,,,,,LARSEN SIGN,,,1120 N BOULDER HWY,,,,,18802.762190386504,566.426628542924
408400,AR-121-94,,,,,,SUNSET VISTA PROFESSIONAL PARK,,,,,,,YOUNG ELECTRIC SIGN COMPANY,,,4 SUNSET WAY,,,,,241808.103447409,1935.98708427274
408405,AR-74-94,,,,,,WESTWOOD VILLAGE,,,,,,,PARDEE,,,1901 N GREEN VALLEY PKWY,,,,,136319.61919792803,1615.63219464212
408411,AR-125-94,,,,,,GREEN VALLEY SOUTH AM/PM CONVENIENCE STORE,,,,,,,GREEN VALLEY INV. ESI,,,"2601 WIGWAM PKWY, 187 N PECOS",,,,,169990.95878017702,1724.54702850421
408412,AR-130-92,,,,,,PARKWAY SPRINGS PLAZA - MCDONALDS,,,,,,,"SIGN SYSTEMS, INC",,,2217 N GREEN VALLEY PKWY,,,,,31939.040576213,744.270408586299
408413,AR-131-94,,,,,,PECOS WINDMILL NORTHWEST COMMERCIAL,,,,,,,WARREN KELLOG,,,201 N PECOS RD,,,,,478464.087857657,3798.4259013210103
408414,AR-96-93,,,,,,GREEN VALLEY TOWN CENTER,,,,,,,ANC,,,4400 E SUNSET RD,,,,,1355284.82098696,8559.17729340152
408415,AR-31-92,,,,,,ST ROSE DOMINICAN HOSPITAL,,,,,,,YOUNG ELECTRIC SIGN COMPANY,,,102 E LAKE MEAD PKWY,,,,,443654.325712142,3781.73862156501
408416,AR-147-94,,,,,,ROADHOUSE CASINO,,,,,,,MCMACKIN,,,2100 N BOULDER HWY,,,,,317778.420808516,3546.9111663657304
408417,AR-173-94,,,,,,PECOS LEGACY CENTER,,,,,,,LARSON SIGN/KENNY SULLIVAN,,,2520 WIGWAM PKWY,,,,,715794.125105875,3472.50396857877
408418,AR-22-92,,,,,,ALL STAR BONDS,,,,,,,JIM JENSEN,,,223 WATER ST,,,,,5888.3187116116005,322.164168330393
408419,AR-35-91,,,,,,GREENWAY ASSOCIATES,,,,,,,"GREENWAY ASSOCIATES, PALO VERDE CENTER PARTNERSHIP",,,900 & 902 S BOULDER HWY,,,,,22525.9986920757,600.455119111244
408420,AR-35-93,,,,,,SUNSET LANES - RENATAS,,,,,,,GUS TZANETOPOULOS/SIGN SYSTEMS,,,4565 E SUNSET RD,,,,,661073.9375557491,3563.8176883876604
408421,AR-38-93,,,,,,PECOS WIGWAM COMMERCIAL,,,,,,,JACKSON ELECTRIC/RS DEV.,,,2531 WIGWAM PKWY,,,,,218232.55423348802,1882.4278795755201
408422,AR-40-92,,,,,,SUNSET PLAZA,,,,,,,TRF/NAVILLUS,,,1030 W SUNSET RD,,,,,971100.966638171,5146.89141060601
408423,AR-41-90,,,,,,ST ROSE DOMINICAN HOSPITAL,,,,,,,POBLOCKI & SONS,,,102 E LAKE MEAD PKWY,,,,,443654.325712142,3781.73862156501
408445,SP-11-99,,,,,,HORIZON/EASTERN CHEVRON,,,,,,,CHET COX,,,10611 S EASTERN AVE,,,,,57399.13753003711,1225.63298831562
408446,SP-12-95,,,,,,POT O GOLD CASINO,,,,,,, ,,,120 MARKET ST,,,,,29209.9728683941,714.5644422074939
408447,SP-12-96,,,,,,GREEN VALLEY TOWN CENTER PHASE II - ANC,,,,,,,MITCHELL MIZE,,,4500 E SUNSET RD,,,,,76520.9567731763,1105.88703459971
408449,SP-12-97,,,,,,ASAP PAWN,,,,,,,ASAP AUTO PAWN,,,1241 N BOULDER HWY,,,,,6867.15158551659,394.314759660885
408450,SP-12-98,,,,,,SPLASH N GO,,,,,,,YOUNG ELECTRIC SIGN COMPANY,,,1100 E LAKE MEAD PKWY,,,,,48886.3326367451,908.979200372918
408458,AR-45-92,,,,,,ARROYO GRANDE SPRINGS SHOPPING CENTER,,,,,,,DUNRITE CONSTRUCTION,,,1650 W WARM SPRINGS RD,,,,,109883.91987922801,1384.00831158989
408459,AR-46-92,,,,,,WHITNEY RANCH CENTER,,,,,,,SCHOELL & PAUL INC,,,601-695 STEPHANIE ST,,,,,1044692.86288758,6079.81814571226
408460,AR-46-94,,,,,,CIVIC CENTER MONUMENT,,,,,,,HARRY CAMPBELL,,,240 WATER ST,,,,,714274.9687882629,3356.07614539156
408461,AR-47-91,,,,,,WHITNEY RANCH CENTER,,,,,,,SCHOELL & PAUL INC,,,601-695 STEPHANIE ST,,,,,1044692.86288758,6079.81814571226
408462,AR-51-91,,,,,,RAINBOW CLUB,,,,,,,RAINBOW CLUB CASINO,,,122 WATER ST,,,,,23825.7315041778,624.07688885717
408463,AR-53-93,,,,,,QUAIL BONITA II,,,,,,,CRS ENG,,,601 WHITNEY RANCH DR,,,,,170640.600408853,1891.7465985181502
408464,AR-54-92,,,,,,QUAIL BONITA,,,,,,,RIBEIRO CORP,,,600 WHITNEY RANCH DR,,,,,224219.136422365,2405.43197852567
408465,AR-56-91,,,,,,SKYLINE CASINO,,,,,,,YOUNG ELECTRIC SIGN COMPANY,,,1741 N BOULDER HWY,,,,,35360.679096208696,861.8180765351851
408466,AR-57-91,,,,,,LAKE MEAD LOUNGE AND CASINO,,,,,,,METRO NEON AND LIGHTING,,,846 E LAKE MEAD PKWY,,,,,137875.39149191702,1556.85688323946
417787,AR-134-92,,,,,,PECOS WINDMILL PLAZA,,,,,,,WARREN KELLOGG,,,2601 WINDMILL PKWY,,,,,522030.54458368407,2940.00727858511
417788,AR-136-92,,,,,,HENDERSON PLAZA,,,,,,,YOUNG ELECTRIC SIGN COMPANY,,,522-642 S BOULDER HWY,,,,,545268.086968043,3416.50970246597
417789,AR-14-91,,,,,,WHITNEY RANCH CENTER,,,,,,,SCHOELL & PAUL INC,,,601-695 STEPHANIE ST,,,,,1044692.86288758,6079.81814571226
417790,AR-29-93,,,,,,TRIPLE J BINGO,,,,,,,TRIPLE J BINGO PALACE,,,725 S RACETRACK RD,,,,,347351.653216404,2555.81694659336
417791,AR-3-94,,,,,,SUNSET PLAZA,,,,,,,TRF/NAVILLUS,,,1030 W SUNSET RD,,,,,971100.966638171,5146.89141060601
417792,AR-30-93,,,,,,CENTURY 12,,,,,,,SYUFY ENTERPRISES,,,851 S BOULDER HWY,,,,,232234.90570401298,2180.77218620084
417793,SP-18-98,,,,,,TURTLE STOP #18,,,,,,,TURTLE STOP,,,1500 HORIZON RIDGE PKWY,,,,,40296.980413419704,814.784873684166
417794,SP-17-97,,,,,,EASTGATE,,,,,,,PH PROPERTIES DEV.,,,1000 W WARM SPRINGS RD,,,,,540688.2068548009,2981.8686796370603
417795,SP-17-98,,,,,,LAKE MEAD REBEL/WENDYS,,,,,,,WENDYS OF LAS VEGAS,,,603 W LAKE MEAD DR,,,,,42418.4797245046,839.3480710226621
417796,SP-23-95,,,,,,SEVEN HILLS,,,,,,,SILVER CANYON PARTNERSHIP,,,1021 SEVEN HILLS DR,,,,,39756.0600562192,943.746170877504
417797,SP-23-96,,,,,,GALLERIA COMMONS,,,,,,,OPUS SOUTHWEST,,,500 N STEPHANIE ST,,,,,988296.0888055341,5700.51135838766
417798,SP-23-97,,,,,,EASTGATE TRACT 5,,,,,,,GC GARCIA,,,1200 W WARM SPRINGS,,,,,561980.349575234,5855.87757164937
417799,SP-23-98,,,,,,HORIZON POINT,,,,,,,WORLD PREMIER,,,HORIZON RIDGE PKWY/EASTERN AVE,,,,,757845.81442023,3754.65618306871
417802,SP-11-98,,,,,,SOUTH VALLEY RANCH APARTMENTS AMENDMENT,,,,,,,AMLAND DEVELOPMENT,,,701 ASPEN PEAK LOOP,,,,,756734.8380775669,3491.20890545912
417803,SP-23-98-A1,,,,,,HORIZON POINT,,,,,,,WORLD PREMIER,,,HORIZON RIDGE PKWY/EASTERN AVE,,,,,757845.81442023,3754.65618306871
417804,SP-23-99,,,,,,AMERICAN LEGION #40,,,,,,,AMERICAN LEGION,,,425 VAN WAGENEN ST,,,,,45612.678910916395,900.3770216671911
417805,SP-24-00,,,,,,HENDERSON COMMERCE CENTER,,,,,,,HARSCH INVESTMENT,,,"470, 480 MIRROR CT 900,950 W W",,,,,1057104.00886072,4666.01319592585
417806,SP-24-94,,,,,,SUNSET STRIP SHOPPING CENTER,,,,,,,BOB MCMACKIN,,,770 W SUNSET RD,,,,,79203.7889723588,1113.7042442226502
417807,AR-65-90,,,,,,PARKWAY SPRINGS PLAZA,,,,,,,FEDERAL SIGNS,,,2265 N GREEN VALLEY PKWY,,,,,624918.532913805,4054.5819670244
417808,AR-65-92,,,,,,AMERICAN WEST HOMES,,,,,,,WESTERN OUTDOOR,,,801 WHITNEY RANCH DR,,,,,3561.02629316928,280.83738333101
417809,AR-66-94,,,,,,SUNSET RIDGE PROFESSIONAL PLAZA,,,,,,,R. MACDONALD,,,2900-2920 N GREEN VALLEY PKWY,,,,,393352.96279849805,2694.08370925117
417810,AR-67-92,,,,,,GREEN VALLEY STATION,,,,,,,DUNRITE CONSTRUCTION,,,1601 W WARM SPRINGS RD,,,,,13546.9431148443,456.536043589117
417811,AR-67-92-A2,,,,,,GREEN VALLEY STATION,,,,,,,DUNRITE CONSTRUCTION,,,1601 W WARM SPRINGS RD,,,,,13546.9431148443,456.536043589117
417812,AR-67-94,,,,,,TOMS SUNSET CASINO,,,,,,,DON BELL & CO,,,444 W SUNSET RD,,,,,99526.6324498336,1440.1381971535202
417813,AR-70-91,,,,,,TOMS SUNSET CASINO,,,,,,,DON BELL & CO,,,444 W SUNSET RD,,,,,99526.6324498336,1440.1381971535202
417814,AR-70-94,,,,,,GREEN VALLEY PROFESSIONAL PLAZA,,,,,,,GNU GROUP,,,2501 N GREEN VALLEY PKWY,,,,,192927.761199341,1886.98628921833
417815,SP-21-97,,,,,,PEBBLE MARKETPLACE,,,,,,,ANC,,,500-1500 N GREEN VALLEY PKWY,,,,,809751.696645237,4483.60344602254
417816,SP-21-98,,,,,,PECOS LEGACY CENTER,,,,,,,LARSON SIGN/KENNY SULLIVAN,,,2520 WIGWAM PKWY,,,,,715794.125105875,3472.50396857877
417817,SP-21-99,,,,,,SEVEN HILLS SELF STORAGE,,,,,,,VISION SIGN CO,,,999 BEASLEY ST,,,,,178585.949308823,1806.84801220306
417818,SP-22-00,,,,,,AUGUSTA PARK,,,,,,,BRION D. GILBERT,,,1481-1489 WARM SPRINGS RD,,,,,302525.574085797,2275.8655089089098
417819,SP-16-00,,,,,,ARROYO GRANDE MEDICAL CENTER,,,,,,,LES DUNN,,,401 N ARROYO GRANDE BLVD,,,,,84763.7227783978,1159.95907742845
417820,SP-16-96,,,,,,YOUR SECURED STORAGE,,,,,,,YOUR SECURED STORAGE,,,1011 STUFFLEBEAM AVE,,,,,108902.946856521,1716.94288811003
417821,SP-16-97,,,,,,MIGHTY MART,,,,,,,MIGHTY MART,,,234 ARROYO GRANDE BLVD,,,,,71836.74851959241,1163.51725999435
417823,AR-58-92,,,,,,ARROYO GRANDE PROFESSIONAL CENTER,,,,,,,ARROYO GRANDE PARTNERSHIP - WALGREENS,,,401 ARROYO GRANDE BLVD,,,,,84763.7227783978,1159.95907742845
417828,SP-16-99,,,,,,GREEN VALLEY COLLISION CENTER,,,,,,,SPORT TRUCKS INC.,,,700 N GIBSON RD,,,,,119687.750609324,1911.5919295201702
417829,SP-17-00,,,,,,COMMUNITY CHURCH,,,,,,,COMMUNITY CHURCH,,,360 E HORIZON DR,,,,,218397.559140238,1982.90214327845
417830,SP-17-95,,,,,,CAMPING WORLD,,,,,,, ,,,1600 S BOULDER HWY,,,,,191179.55332436,1744.10589469937
417831,SP-17-96,,,,,,VALLEY SUNSET CENTER,,,,,,,LAS VEGAS SIGNS,,,704 W SUNSET RD,,,,,217077.55318232402,1897.90298764761
417832,SP-16-95,,,,,,STEPHANIE STREET POWER CENTER,,,,,,,LARSEN SIGN,,,501 N STEPHANIE ST,,,,,1375616.01571593,5135.82049919239
417833,SP-18-00,,,,,,BUDGET CAR AND TRUCK RENTAL,,,,,,,MALCO ENTERPRISES OF NEVADA,,,551 N GIBSON RD,,,,,105366.232258701,1317.21173049728
417834,SP-18-95,,,,,,LEGACY BUSINESS PARK,,,,,,,"GARY COOK, ESI",,,1701 N GREEN VALLEY PKWY,,,,,468582.27182482404,2922.9492791306902
417835,SP-18-96,,,,,,SEVEN HILLS AMENDMENT,,,,,,,SILVER CANYON,,,SEVEN HILLS DR,,,,,5985019.3122077,33979.6563761316
417836,SP-18-96,,,,,,SEVEN HILLS AMENDMENT,,,,,,,SILVER CANYON PARTNERSHIP,,,1021 SEVEN HILLS DR,,,,,5985019.3122077,33979.6563761316
417837,SP-18-97,,,,,,SUNSET VISTA PROFESSIONAL PARK,,,,,,,VISION SIGNS,,,4 SUNSET WAY,,,,,65654.1744288695,1018.0182006486101
417838,AR-80-94,,,,,,TRIPLE J BINGO,,,,,,,LARSEN,,,725 S RACETRACK RD,,,,,347351.653216404,2555.81694659336
417839,AR-81-92,,,,,,BOULDER MARKETPLACE,,,,,,,VESTAR,,,700 S BOULDER HWY,,,,,490328.174510504,2865.77669231858
417840,AR-84-94,,,,,,WINDMILL COMMERCIAL CENTER,,,,,,,SIGN SYSTEMS,,,2555-2591 WINDMILL PKWY,,,,,349207.385823809,2420.6645459711303
417841,AR-86-94,,,,,,ROADHOUSE CASINO,,,,,,,MCMACKIN,,,2100 N BOULDER HWY,,,,,317778.420808516,3546.9111663657304
417842,AR-86-97,,,,,,ROADHOUSE CASINO AMENDMENT,,,,,,,BOB LANG,,,2100 N BOULDER HWY,,,,,317778.420808516,3546.9111663657304
417843,AR-88-92,,,,,,CHILIS RESTAURANT,,,,,,,"PHILLIP ROBBINS, CCIM",,,2751 N GREEN VALLEY PKWY,,,,,59899.9208620003,996.815261541571
417844,AR-93-93,,,,,,PECOS LEGACY CENTER,,,,,,,LARSON SIGN/KENNY SULLIVAN,,,2520 WIGWAM PKWY,,,,,715794.125105875,3472.50396857877
417845,AR-96-91,,,,,,QUAIL BONITA I & II,,,,,,,SAL URIBE/J RIBEIRO,,,600 WHITNEY RANCH DR,,,,,224219.136422365,2405.43197852567
417847,AR-82-93,,,,,,RAINBOW CLUB,,,,,,,RAINBOW CLUB CASINO,,,122 WATER ST,,,,,23825.7315041778,624.07688885717
417848,AR-84-93,,,,,,BLOCKBUSTER VIDEO,,,,,,,CHANDLER SIGNS,,,4301 E SUNSET RD,,,,,15219.890542835099,495.35353356632
417849,SP-19-00,,,,,,BOULDER/BARRET COMMERCIAL,,,,,,,VISION SIGN,,,1537 & 1545 N BOULDER HWY,,,,,61428.5902483968,1144.73178786165
417850,SP-19-95,,,,,,BOULDER MARKETPLACE/ROADRUNNER CASINO,,,,,,,AD ART ELECTRIC SIGN,,,754 S BOULDER HWY,,,,,25668.605809404504,893.983758389766
417851,SP-19-96,,,,,,UNOCAL/CIRCLE K,,,,,,,UNOCAL 76,,,100 S BOULDER HWY,,,,,23717.409406364102,615.258911655696
417852,SP-13-00,,,,,,SUNSET VILLAGE,,,,,,,THOMAS & MACK CO.,,,1680 W SUNSET RD,,,,,341060.659096372,3079.57888792964
417853,SP-15-96,,,,,,MC DONALDS,,,,,,,YOUNG ELECTRIC SIGN COMPANY,,,701 E HORIZON DR,,,,,41758.3675010129,819.8210977495401
417854,SP-19-97,,,,,,GREEN VALLEY CORPORATE CENTER,,,,,,,ANC/YESCO,,,701 N GREEN VALLEY PKWY,,,,,1001294.93489449,5647.9758882305005
417855,SP-19-98,,,,,,TERRIBLE HERBST,,,,,,,VISION SIGNS,,,2601 WIGWAM PKWY,,,,,90260.7361067762,1191.68444157977
417856,SP-19-99,,,,,,HORIZON PROFESSIONAL PARK,,,,,,,RAY HOFFMAN,,,200 E HORIZON DR,,,,,13228.6122950558,457.165239269232
417857,SP-2-00,,,,,,TERRAZZA D ALESSIO,,,,,,,AMERICAN SIGN CO,,,11241-11261 S EASTERN AVE,,,,,92048.54256076731,1231.69638910904
417858,SP-26-94,,,,,,DESERT PARK AT GREEN VALLEY MONUMENT SIGN,,,,,,,SIGNS WEST,,,114 QUIET DESERT LN,,,,,2620.39787083788,292.852841003964
417859,SP-26-95,,,,,,OASIS CLUB,,,,,,,OASIS RESIDENTIAL,,,1851 N GREEN VALLEY PKWY,,,,,687911.480813673,4742.75856164767
417860,SP-26-96,,,,,,CHEYENNE AUTO CENTER,,,,,,,CHEYENNE AUTO CENTER,,,827 S BOULDER HWY,,,,,22204.4501323807,745.78210799803
417861,SP-26-97,,,,,,TIMBERLAKE,,,,,,,AG SPANOS CORPORATION,,,80 S GIBSON RD,,,,,794462.535854751,3575.45082901609
417862,SP-29-94,,,,,,SUNSET RIDGE PROFESSIONAL PLAZA,,,,,,, ,,,2900-2920 N GREEN VALLEY PKWY,,,,,393352.96279849805,2694.08370925117
417863,SP-29-95,,,,,,OASIS GREENS,,,,,,,OASIS RESIDENTIAL,,,2001 RAMROD AVE,,,,,782832.4649461319,4777.42145421832
417864,SP-29-96,,,,,,SUNSET STATION HOTEL AND CASINO,,,,,,,YOUNG ELECTRIC SIGN COMPANY,,,1301 W SUNSET RD,,,,,4090125.12440366,12427.717782773301
417865,SP-29-97,,,,,,NEVADA EYE & EAR,,,,,,,NEVADA EYE & EAR,,,2598 WINDMILL PKWY,,,,,58192.2804934702,957.388855267754
417866,SP-34-99,,,,,,CENTRAL CHRISTIAN CHURCH,,,,,,,CENTRAL CHRISTIAN CHURCH,,,1001 NEW BEGINNINGS DR,,,,,2355127.97015025,9205.19936892393
417867,SP-35-98,,,,,,VENTANA COMMERCIAL (PECOS COMMONS),,,,,,,PECOS COMMONS,,,50-74 N PECOS RD,,,,,276824.339112055,2182.86275363788
417868,SP-35-99,,,,,,JOKERS WILD CASINO,,,,,,,FRED ERIKSEN,,,920 N BOULDER HWY,,,,,324538.1691438,2630.87481908908
417869,SP-36-98,,,,,,MIDDLEGATE PLAZA,,,,,,,DAVID HONMAN,,,628 MIDDLEGATE RD,,,,,39641.9149846244,938.85786629389
417870,SP-36-99,,,,,,BURGER KING - HENDERSON PLAZA,,,,,,,KHIT AND GROUP,,,550 S BOULDER HWY,,,,,429584.422350345,4090.8917796291703
417871,SP-37-98,,,,,,PASEO VERDE PLAZA,,,,,,,AMERICAN NEVADA CORPORATION,,,55-75 S VALLE VERDE DR,,,,,469656.06374928297,3128.2838223654903
417873,SP-38-98,,,,,,SEVEN HILLS AMENDMENT,,,,,,,SILVER CANYON PARTNERSHIP,,,1021 SEVEN HILLS DR,,,,,5985019.3122077,33979.6563761316
417874,SP-38-98,,,,,,SEVEN HILLS AMENDMENT,,,,,,,SILVER CANYON,,,SEVEN HILLS DR,,,,,5985019.3122077,33979.6563761316
417875,SP-11-00,,,,,,MOUNTAIN VISTA BUSINESS PARK,,,,,,,MOUNTAIN VISTA BUISNESS PARK,,,6100 MOUNTAIN VISTA ST,,,,,92131.0419638775,1213.7693824531802
417876,SP-11-95,,,,,,"PEBBLE ""C"" PHASE 1",,,,,,, ,,,901 N GREEN VALLEY PKWY,,,,,154092.512696374,1631.1073646832
417878,SP-11-97,,,,,,STORAGE ONE,,,,,,,VISION SIGNS FOR SUNDANCE PARTNERS,,,733 RACETRACK RD,,,,,281603.559579956,2766.1024830853603
417880,SP-15-00,,,,,,EASTERN MARKETPLACE,,,,,,,EASTERN MARKETPLACE,,,10010-10120 S EASTERN AVE,,,,,579818.058496498,3250.41426942544
417881,SP-15-95,,,,,,GRAND VICTORIAN GAMBLING PARLOR,,,,,,, ,,,333 W SUNSET RD,,,,,107993.76461597501,1360.67688709054
417882,SP-15-97,,,,,,SOUTH VALLEY RANCH APARTMENTS AMENDMENT,,,,,,,AMLAND DEVELOPMENT,,,701 ASPEN PEAK LOOP,,,,,756734.8380775669,3491.20890545912
417883,SP-15-98,,,,,,ADOBE PLAZA/RITOFF,,,,,,,HARRIS RITOFF,,,1351 W WARM SPRINGS RD,,,,,535866.632308813,4726.48085042647
417884,SP-15-99,,,,,,U-HAUL RENTAL,,,,,,,U-HAUL,,,1098 STEPHANIE PL,,,,,103147.39072753,1464.1371952395602
417885,CPLN2017880076,PlanManagement,eaf9b033-6228-48af-b62d-4101b4ca3ba5,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1489017600000.0, , ,a2623213-6098-4987-ba15-334ebfbc6e65,Parcel,16135402013,CD - Current Planning and Entitlements,Master Sign Plan,Approved,Pavililion @ Galleria,,,800 N GIBSON RD,"HENDERSON, NV 89011",YESCO LLC,7028768080,1496188800000.0,97663.3135773191,1425.7840012798902
417887,CPLN2017880276,PlanManagement,abf5ac40-f496-4aa3-9c41-715f8c545c7a,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1491782400000.0, , ,ce5b3750-7dc5-458b-b862-84f8897ac7ba,Parcel,17806512001,CD - Current Planning and Entitlements,Master Sign Plan,Approved,Green Valley Prof. Plaza,,,2551 N GREEN VALLEY PKWY,"HENDERSON, NV 89014","Vision Sign, Inc.",7028957474249,1495670400000.0,11316.546667698201,453.295580439844
