OBJECTID_BILLBOARD,LVBOARDS_,LVBOARDS_I,SIGN_TYPE,STREET_NUM,STREET_DIR,STREET_NAM,PARCEL,PARCELOLD,APPLICANT,SIGN_AREA,SIGN_HEIGH,TAG_NUM,APPLY_DATE,NOTES_SUP,NOTES_VAR,NOTES_RQR,NOTES,SIZE_,FIELD_CHEC,FREEWAY,APP_FIN,WARD_BILLBOARD,OBJECTID_1,CALC_ACRES,ASSR_ACRES,LABEL_CLAS,PARCELTYPE,PRCLID,PRCLKEY,PRCLVER,PCLBOOK,PCLSEC,PCLPAGE,PCLSUBD,PCLNO,TAXDIST_SP,FDPHANTOM,FIREMAPNO,CENTRACT,SHAPE_LENG,PRECINCT,COMMISSION,ASSEMBLY,SENATE,CONGRESS,TAZ,AREA,PERIMETER,WARD_PARCEL,CNTY_IS,SHADE,ACRES,SQ_MILES,ZIP,OBJECTID_PARCEL,TAXDIST,OWNER,ADDRESS1,ADDRESS2,ADDRESS3,ADDRESS4,ADDRESS5,NAMETAG,ZIPCODE,COMNAME,STRNO,STRFRAC,STRDIR,STRNAME,STRTYPE,STRCITY,STRUNIT,COMMENT1,COMMENT2,FIXD,SUBTAG,LEGAL1,LEGAL2,LEGAL3,LEGAL4,LEGAL5,LEGAL6,ASSDYR,CONSTYR,DOCDATE,FILLER1,DOCNO,DOCMULTI,DOCVEST,SALEPRICE,SALETYPE,SALEDATE,PORTION,BK1,BK2,SECTNO,TOWNSHIP,RANGE,LANDUSE,CAPACITY,LANDCD1,LANDACRE1,LANDVAL1,LANDCD2,LANDACRE2,LANDVAL2,IMPVAL,PRCD1,PRVAL1,PRCD2,PRVAL2,PRCD3,PRVAL3,EXMPCD,EXMPVAL,LYACRES,LYLNDVAL,LYIMPVAL,LYPPVAL,LYEXCD,LYEXVAL,LY2ACRES,LY2LNDVAL,LY2IMPVAL,LY2PPVAL,LY2EXCD,LY2EXVAL,OWNERNUM,OWNERDEN,ETALFLAG,UPDDATE,LASTUPDATE,LOTSQFT,OLDPARCEL,INACTPCL,INACTREF,FILLER2,PCLBOOK3,PCL5,PCL6,PCL8,OLDBOOK,OLDPCL,OLDPAGE,OLDLOT,OLDFILL,ZIPMAIN,ZIPLUS4,LOCATION,STR,ADBOOK,ADPAGE,ADDR_OWN,ADDRESS,INACTNEWPC,LUCODE,SHAPE_LE_1,Shape__Area,Shape__Length
201,234,39, ,1065,S,Main,13933811015,13933811015,Clear Channel Outdoor,672.0,40.0,0.0, , , , , ,14x48,1,300, ,3,467073.0,0.0,0.0,703.0,0.0,13933811015,703.0,703.0,139,33,8,11,015,203.0,2424-99,2424.0,7900.0,18758.0823266,4605.0,D,11.0,2.0,4.0,529.0,,150972.207738,3,0.0,57.0,8235.23370861,12.86755267,89101.0,319869.0,203.0,MOLASKY VENTURES LLC,920 S COMMERCE ST,LAS VEGAS NV 89106, , , , ,891060000.0, ,1088.0, ,S,MAIN,ST,LV, , , ,PB00010051PTB5, ,SOUTH ADD,PLAT BOOK 1 PAGE 51,PT BLOCK 5, , , ,2027.0,0.0,20161103, ,2016110301034, ,NS,1448000.0,R,20161101, , , ,33,20,61,0.0,0.0, ,0.0,80045.0, ,0.0,0.0,0.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,76843.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,13933811015,0.0, ,139,13933,139338,13933811,139,139338110,338,110,15,89106.0,0.0,001088   S MAIN                  ST  L,3320  61,0001,0051,MOLASKY VENTURES LLC            920 S COMMERCE ST               LAS VEGAS NV 89106,001088   S MAIN                  ST, ,0.0,523.63757571,9209.9453125,523.6375757145942
202,235,40, ,1018, ,Main,13933811008,13933811008,?,672.0,40.0,0.0, , , , ,No Case History,14x48,1,300, ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,237,35, ,900,S,Main,13933811002,13933811002,Clear Channel Outdoor,288.0,40.0,0.0, , , , , ,12x24,1,300, ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,239,40, ,807,S,Main,13934310008,13934310008,Clear Channel Outdoor,672.0,40.0,0.0, , , , , ,14x48,1,300, ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,242,40, ,0, , ,13934302007,13934302007,Clear Channel Outdoor,672.0,30.0,0.0, , , , , ,14x48,1,300, ,3,593664.0,0.0,2.3000000000000003,701.0,0.0,13934302007,701.0,701.0,139,34,3,02,007,203.0,2425-51,2425.0,7900.0,18758.0823266,4605.0,D,11.0,2.0,4.0,529.0,,150972.207738,3,0.0,57.0,8235.23370861,12.86755267,89106.0,320031.0,203.0,M B LAND L L C,C/O AMERICAN NEVADA CO,2360 CORPORATE CIR # 330,HENDERSON NV 89074, , , ,890740000.0, ,5.0, ,W,BONNEVILLE,AVE,LV, , , ,00000000, ,PT NW4 SW4 SEC 34 20 61, , , , , ,2027.0,1985.0,20030221, ,2003022101830, ,NS,2864543.0,M,20011201, , , ,34,20,61,730000.0,1.0, ,2.0,1232563.0, ,0.0,0.0,423.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,1232563.0,432.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,13933702002,0.0, ,139,13934,139343,13934302,139,139343020,343,020,07,89074.0,0.0,000005   W BONNEVILLE            AVE L,3420  61,0000,0000,M B LAND L L C                  C/O AMERICAN NEVADA CO          2360 CORPORATE CIR # 330        HENDERSON NV 89074,000005   W BONNEVILLE            AVE, ,730.0,1399.9891592,99975.828125,1399.9891592139213
206,244,13,AA,2330, ,Industrial,16204802007,16204802007,?,672.0,40.0,456.0,8/15/94,U-126-94, ,RQR-34323;RQR-3023, ,14x48,1,300, ,3,577570.0,0.0,1.78,701.0,0.0,16204802007,701.0,701.0,162,04,8,02,007,212.0,2524-95,2524.0,1100.0,17577.330007,5044.0,E,15.0,10.0,4.0,562.0,,150972.207738,3,0.0,57.0,8235.23370861,12.86755267,89102.0,437818.0,212.0,SILVER CLOUD PROPERTIES L L C,C/O C HERSCHMAN,PO BOX  46470,LAS VEGAS NV 89114, , , ,891140000.0, ,2330.0, , ,INDUSTRIAL,RD,LV, , , ,00000000, ,PT SW4 SE4 SEC 04 21 61, , , , , ,2027.0,1963.0,20180822, ,2018082201713, ,NS,0.0, , , , , ,04,21,61,378000.0,1.0, ,2.0,542759.0, ,0.0,0.0,236280.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,489840.0,231377.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20250925,20250925,0.0, ,16204802007,0.0, ,162,16204,162048,16204802,162,162048020,048,020,07,89114.0,0.0,002330     INDUSTRIAL            RD  L,0421  61,0000,0000,SILVER CLOUD PROPERTIES L L C   C/O C HERSCHMAN                 PO BOX  46470                   LAS VEGAS NV 89114,002330     INDUSTRIAL            RD, ,378.0,1117.64259186,77987.421875,1117.6425918495165
207,245,38, ,2111, ,Western,16204801001,16204801001,Clear Channel Outdoor,288.0,40.0,0.0, ,U-110-97, ,RQR-26303; RQR-1365, , ,1,300, ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,246,37, ,1900,S,Industrial,16204704006,16204704006,Clear Channel Outdoor,288.0,40.0,1175.0,11/7/95,U-103-95, ,RQR-31387;RQR-5443, ,12x24,1,300, ,3,569508.0,0.0,1.01,701.0,0.0,16204704006,701.0,701.0,162,04,7,04,006,212.0,2524-66,2524.0,1100.0,17577.330007,5044.0,E,15.0,10.0,4.0,562.0,,150972.207738,3,0.0,57.0,8235.23370861,12.86755267,89102.0,437665.0,212.0,NINETEEN HUNDRED SOUTH L L C,1900 INDUSTRIAL RD,LAS VEGAS NV 89102, , , , ,891020000.0, ,1910.0, , ,INDUSTRIAL,RD,LV, , , ,00000000, ,PT NW4 SE4 SEC 04 21 61, , , , , ,2027.0,1967.0,20250108, ,2025010800533, ,NS,45000000.0,M,20250101, , , ,04,21,61,620000.0,1.0, ,1.0,307972.0, ,0.0,0.0,317290.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,292573.0,323784.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20250320,20250320,0.0, ,16204704006,0.0, ,162,16204,162047,16204704,162,162047040,047,040,06,89102.0,0.0,001910     INDUSTRIAL            RD  L,0421  61,0000,0000,NINETEEN HUNDRED SOUTH L L C    1900 INDUSTRIAL RD              LAS VEGAS NV 89102,001910     INDUSTRIAL            RD, ,620.0,1048.14253148,44105.1484375,1048.1425314802402
209,247,37, ,1719, ,Industrial,16204705001,16204705001,LAMAR,288.0,40.0,1413.0,4/8/96,U-223-90, ,RQR-31931; U-223-90(1), ,12x24,0,300, ,3,558936.0,0.0,0.54,701.0,0.0,16204705001,701.0,701.0,162,04,7,05,001,203.0,2524-67,2524.0,1100.0,17577.330007,5044.0,E,15.0,10.0,4.0,562.0,,150972.207738,3,0.0,57.0,8235.23370861,12.86755267,89102.0,437668.0,203.0,BELL REAL ESTATE L L C,1910 INDUSTRIAL RD,LAS VEGAS NV 89102-4610, , , , ,891024610.0, ,1719.0, , ,INDUSTRIAL,RD,LV, ,L-20000929:1021, ,00000000, ,PT NW4 SE4 SEC 04 21 61, , , , , ,2027.0,1975.0,20000929, ,2000092901025, ,NS,0.0, , , , , ,04,21,61,370000.0,1.0, ,1.0,172887.0, ,0.0,0.0,117336.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,156421.0,115365.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20250925,20250925,0.0, ,16204705001,0.0, ,162,16204,162047,16204705,162,162047050,047,050,01,89102.0,4610.0,001719     INDUSTRIAL            RD  L,0421  61,0000,0000,BELL REAL ESTATE L L C          1910 INDUSTRIAL RD              LAS VEGAS NV 89102-4610,001719     INDUSTRIAL            RD, ,370.0,722.62655688,24679.10546875,722.6265568804541
210,248,31, ,1607, ,Industrial,16204609010,16204609010,Clear Channel Outdoor,288.0,30.0,0.0, , , , , , ,0,300, ,3,766219.0,0.0,1.37,701.0,0.0,16204609010,701.0,701.0,162,04,6,09,010,203.0,2524-58,2524.0,1100.0,17577.330007,5044.0,E,15.0,10.0,4.0,562.0,,150972.207738,3,0.0,57.0,8235.23370861,12.86755267,89102.0,437639.0,203.0,YELLOWSTONE MOUNTAIN TRUST ETAL,FORTE DUANE & JILL A TRS,6795 S AGILYSYS WAY STE 210,LAS VEGAS NV 89113, , , ,891130000.0, ,1607.0, , ,INDUSTRIAL,RD,LV, , , ,PM00430015        L1, ,PARCEL MAP FILE 43 PAGE 15,LOT 1, , , , ,2027.0,1962.0,20230612, ,2023061201336, ,NS,1666657.0,A,20230601, , , ,04,21,61,370000.0,1.0, ,1.0,545567.0, ,0.0,0.0,99080.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,520920.0,97008.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,Y,20231117,20231117,0.0, ,16204609010,0.0, ,162,16204,162046,16204609,162,162046090,046,090,10,89113.0,0.0,001607     INDUSTRIAL            RD  L,0421  61,0043,0015,YELLOWSTONE MOUNTAIN TRUST ETAL FORTE DUANE & JILL A TRS        6795 S AGILYSYS WAY STE 210     LAS VEGAS NV 89113,001607     INDUSTRIAL            RD, ,370.0,1028.92278619,59156.490234375,1028.8791431500258
211,249,36, ,1600, ,Industrial,16204609001,16204609001,LAMAR,288.0,30.0,1323.0,2/1/96,U-144-95, , ,5 yr review has not been done,12x24,1,300, ,3,566143.0,0.0,0.96,701.0,0.0,16204609001,701.0,701.0,162,04,6,09,001,212.0,2524-57,2524.0,1100.0,17577.330007,5044.0,E,15.0,10.0,4.0,562.0,,150972.207738,3,0.0,57.0,8235.23370861,12.86755267,89102.0,437632.0,212.0,1700 I R REAL ESTATE L L C,10777 W TWAIN AVE STE 300C FL 3,LAS VEGAS NV 89135, , , , ,891350000.0, ,1600.0, , ,INDUSTRIAL,RD,LV, , , ,PM00440015        L1, ,PARCEL MAP FILE 44 PAGE 15,LOT 1, , , , ,2027.0,2010.0,20190731, ,2019073104940, ,NS,8420000.0,M,20190701, , , ,04,21,61,370000.0,1.0, ,1.0,402498.0, ,0.0,0.0,43028.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,384203.0,43012.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,16204609001,0.0, ,162,16204,162046,16204609,162,162046090,046,090,01,89135.0,0.0,001600     INDUSTRIAL            RD  L,0421  61,0044,0015,1700 I R REAL ESTATE L L C      10777 W TWAIN AVE STE 300C FL 3 LAS VEGAS NV 89135,001600     INDUSTRIAL            RD, ,370.0,821.68548501,39381.912109375,821.6191576346301
212,250,32, ,1422,S,Western,16204602006,16204602006, ,288.0,30.0,0.0, , , , ,DONREY,12x24,0,750, ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,251,31, ,236,W,Wyoming,16204608011,16204608011,?,200.0,20.0,0.0, , , , ,DONREY,10x20,0,300, ,3,712496.0,0.19,0.18,701.0,0.0,16204608011,701.0,701.0,162,04,6,08,011,203.0,2524-48,2524.0,1100.0,17577.330007,5044.0,E,15.0,10.0,4.0,560.0,,150972.207738,3,0.0,57.0,8235.23370861,12.86755267,89102.0,437625.0,203.0,REY DE AUTOS TRUST,KABOLI RAMON STEVE TRS,2434 PING DR,HENDERSON NV 89074, , , ,890740000.0, ,240.0, ,W,WYOMING,AVE,LV, , , ,00000000, ,PT SE4 NE4 SEC 04 21 61, , , , , ,2027.0,1963.0,20191206, ,2019120603171, ,NS,215000.0,R,20000601, , , ,04,21,61,330000.0,1.0, ,0.0,83017.0, ,0.0,0.0,34354.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,79230.0,33656.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,16204608011,0.0, ,162,16204,162046,16204608,162,162046080,046,080,11,89074.0,0.0,000240   W WYOMING               AVE L,0421  61,0000,0000,REY DE AUTOS TRUST              KABOLI RAMON STEVE TRS          2434 PING DR                    HENDERSON NV 89074,000240   W WYOMING               AVE, ,330.0,364.16642248,8264.861328125,364.14583361246883
214,252,31, ,236,W,Wyoming,16204608011,16204608011,Clear Channel Outdoor,288.0,40.0,0.0, , , , , ,12x24,0,300, ,3,712496.0,0.19,0.18,701.0,0.0,16204608011,701.0,701.0,162,04,6,08,011,203.0,2524-48,2524.0,1100.0,17577.330007,5044.0,E,15.0,10.0,4.0,560.0,,150972.207738,3,0.0,57.0,8235.23370861,12.86755267,89102.0,437625.0,203.0,REY DE AUTOS TRUST,KABOLI RAMON STEVE TRS,2434 PING DR,HENDERSON NV 89074, , , ,890740000.0, ,240.0, ,W,WYOMING,AVE,LV, , , ,00000000, ,PT SE4 NE4 SEC 04 21 61, , , , , ,2027.0,1963.0,20191206, ,2019120603171, ,NS,215000.0,R,20000601, , , ,04,21,61,330000.0,1.0, ,0.0,83017.0, ,0.0,0.0,34354.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,79230.0,33656.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,16204608011,0.0, ,162,16204,162046,16204608,162,162046080,046,080,11,89074.0,0.0,000240   W WYOMING               AVE L,0421  61,0000,0000,REY DE AUTOS TRUST              KABOLI RAMON STEVE TRS          2434 PING DR                    HENDERSON NV 89074,000240   W WYOMING               AVE, ,330.0,364.16642248,8264.861328125,364.14583361246883
215,253,31, ,1530,S,Commerce,16204608017,16204608017,Clear Channel Outdoor,288.0,40.0,0.0, , , , , ,12x24,0,300, ,3,539007.0,0.435,0.45,701.0,0.0,16204608017,701.0,701.0,162,04,6,08,017,203.0,2524-49,2524.0,1100.0,17577.330007,5044.0,E,15.0,10.0,4.0,560.0,,150972.207738,3,0.0,57.0,8235.23370861,12.86755267,89102.0,437631.0,203.0,1530 S COMMERCE L L C,105 W CHARLESTON BLVD,LAS VEGAS NV 89102, , , , ,891020000.0, ,1530.0, ,S,COMMERCE,ST,LV, ,.01A TO RD 20240918:96, ,00000000, ,PT SE4 NE4 SEC 04 21 61, , , , , ,2027.0,2011.0,20211118, ,2021111802736, ,NS,850000.0,R,20070101, , , ,04,21,61,399000.0,1.0, ,0.0,188669.0, ,0.0,0.0,16450.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,180094.0,16418.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,16204608017,0.0, ,162,16204,162046,16204608,162,162046080,046,080,17,89102.0,0.0,001530   S COMMERCE              ST  L,0421  61,0000,0000,1530 S COMMERCE L L C           105 W CHARLESTON BLVD           LAS VEGAS NV 89102,001530   S COMMERCE              ST, ,399.0,577.32924057,18970.30859375,577.3292405593309
216,254,16, ,101,S,Martin L King,13933501002,13933501002, ,288.0,40.0,0.0, , , , ,DONREY,12x24,0,300,finalled,5,572593.0,0.0,1.03,701.0,0.0,13933501002,701.0,701.0,139,33,5,01,002,212.0,2424-15,2424.0,301.0,35552.9137961,4612.0,D,11.0,2.0,4.0,450.0,,161583.305707,1,0.0,83.0,11202.3105405,17.50361022,89106.0,319779.0,212.0,D F A L L C,8350 EASTGATE RD,HENDERSON NV 89015, , , , ,890150000.0, ,101.0, ,S,MARTIN L KING,BLVD,LV, , , ,00000000, ,PT NW4 NE4 SEC 33-20-61, , , , , ,2027.0,1973.0,20191018, ,2019101801848, ,NS,2250000.0,R,20191001, , , ,33,20,61,240000.0,1.0, ,1.0,235552.0, ,0.0,0.0,150581.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,235552.0,147483.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20240617,20240617,0.0, ,13933501002,0.0, ,139,13933,139335,13933501,139,139335010,335,010,02,89015.0,0.0,000101   S MARTIN L KING         BLVDL,3320  61,0000,0000,D F A L L C                     8350 EASTGATE RD                HENDERSON NV 89015,000101   S MARTIN L KING         BLVD, ,240.0,858.00815454,44647.697265625,858.0081545501232
217,255,20,45,73,S,Martin L. King,13933510002,13933510002,Clear Channel Outdoor,672.0,72.0,0.0, ,U-25-98, ,RQR-29722; RQR-17098; U-25-98(1)&(2), ,14x48,1,750, ,5,590521.0,0.0,0.0,807.0,0.0,13933510002,807.0,807.0,139,33,5,10,002,203.0,2424-16,2424.0,301.0,35552.9137961,4612.0,D,11.0,2.0,4.0,450.0,,161583.305707,1,0.0,83.0,11202.3105405,17.50361022,89106.0,319792.0,203.0,CLARK COUNTY,C/O DIRECTOR ~ REAL PPTY MGMT,500 S GRAND CENTRAL PKWY 4TH FL,LAS VEGAS NV 89155, , , ,891550000.0, ,73.0, ,S,MARTIN L KING,BLVD,LV, , , ,PB00480089PT      L1, ,LEVITZ PLAZA,PLAT BOOK 48 PAGE 89,PT LOT 1, , , ,2027.0,1991.0,20250401, ,2025040101935, ,NS,14200000.0,R,20031001, , , ,33,20,61,358000.0,1.0, ,8.0,1028874.0, ,0.0,0.0,3521190.0, ,0.0, ,0.0, ,0.0,60,4550064.0,0.0,1028874.0,3586488.0,0.0, ,4615362.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20240617,20240617,0.0, ,13933510001,0.0, ,139,13933,139335,13933510,139,139335100,335,100,02,89155.0,0.0,000073   S MARTIN L KING         BLVDL,3320  61,0048,0089,CLARK COUNTY                    C/O DIRECTOR ~ REAL PPTY MGMT   500 S GRAND CENTRAL PKWY 4TH FL LAS VEGAS NV 89155,000073   S MARTIN L KING         BLVD, ,358.0,2982.92399665,356302.736328125,2982.9239966612954
218,256,23,25,525, ,Martin L King,13928401033,13928401026,Clear Channel Outdoor,288.0,15.0,0.0, , , , ,Is this billboard there?,12x24,1,300, ,5,589924.0,0.0,2.54,701.0,0.0,13928401033,701.0,701.0,139,28,4,01,033,212.0,2324-85,2324.0,201.0,19539.1298865,4528.0,D,6.0,4.0,4.0,412.0,,265026.231717,5,0.0,113.0,9805.19074535,15.32061054,89106.0,313007.0,212.0,D F A L L C,8350 EASTGATE RD,HENDERSON NV 89015, , , , ,890150000.0, ,1505.0, ,W,BONANZA,RD,LV, ,CF 14-2006;.37A TO RD 20070315:3963, ,00000000, ,PT SE4 SW4 SEC 28 20 61, , , , , ,2027.0,0.0,19980821, ,1998082101743, ,NS,0.0, , , , , ,28,20,61,0.0,0.0, ,3.0,580871.0, ,0.0,0.0,0.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,487931.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20250908,20250908,0.0, ,13928401026,0.0, ,139,13928,139284,13928401,139,139284010,284,010,33,89015.0,0.0,001505   W BONANZA               RD  L,2820  61,0000,0000,D F A L L C                     8350 EASTGATE RD                HENDERSON NV 89015,001505   W BONANZA               RD, ,0.0,1299.96726861,108461.69140625,1299.9672686078159
219,259,5, ,1601,n,Dst,13922404002,13922404002,LAMAR,144.0,15.0,0.0, , , , ,U-35-76?,12x24,1,300, ,5,514263.0,0.0,0.32,701.0,0.0,13922404002,701.0,701.0,139,22,4,04,002,204.0,2225-93,2225.0,301.0,35552.9137961,4028.0,D,6.0,4.0,4.0,354.0,,265026.231717,5,0.0,113.0,9805.19074535,15.32061054,89106.0,304094.0,204.0,ARMSTRONG-WOODS DUSTY,1920 SUTRO LN,LAS VEGAS NV 89106, , , , ,891060000.0, ,1601.0, , ,D,ST,LV, , , ,00000000, ,PT SE4 SW4 SEC 22 20 61, , , , , ,2027.0,1955.0,20240417, ,2024041700512, ,NS,152677.0,A,20240401, , , ,22,20,61,370000.0,1.0, ,0.0,36590.0, ,0.0,0.0,16929.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,36590.0,16664.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20240422,20240422,0.0, ,13922404002,0.0, ,139,13922,139224,13922404,139,139224040,224,040,02,89106.0,0.0,001601     D                     ST  L,2220  61,0000,0000,ARMSTRONG-WOODS DUSTY           1920 SUTRO LN                   LAS VEGAS NV 89106,001601     D                     ST, ,370.0,489.8866716,14435.625,489.8866715961743
220,260,4, ,300,W,Owens,13922404004,13922404001,Clear Channel Outdoor,288.0,30.0,0.0, , , , , ,12x24,1,750, ,5,267355.0,0.0,0.14,701.0,0.0,13922404004,701.0,701.0,139,22,4,04,004,204.0,2225-94,2225.0,301.0,35552.9137961,4028.0,D,6.0,4.0,4.0,354.0,,265026.231717,5,0.0,113.0,9805.19074535,15.32061054,89106.0,304096.0,204.0,EWING INVESTMENTS,1400 A ST,LAS VEGAS NV 89106-3215, , , , ,891063215.0, ,0.0, , , , ,LV, , , ,00000000, ,PT SE4 SW4 SEC 22 20 61, , , , , ,2027.0,0.0,20130912, ,2013091202677, ,NS,1758719.0,M,20130901, , , ,22,20,61,0.0,0.0, ,0.0,16007.0, ,0.0,0.0,0.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,16007.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,13922404004,0.0, ,139,13922,139224,13922404,139,139224040,224,040,04,89106.0,3215.0,000000                               L,2220  61,0000,0000,EWING INVESTMENTS               1400 A ST                       LAS VEGAS NV 89106-3215,000000, ,0.0,318.80072966,5973.01171875,318.80072966252214
221,261,22,25,525, ,Martin L King,13928401033,13928401026,Clear Channel Outdoor,288.0,15.0,0.0, , , , , ,14x48,1,300, ,5,589924.0,0.0,2.54,701.0,0.0,13928401033,701.0,701.0,139,28,4,01,033,212.0,2324-85,2324.0,201.0,19539.1298865,4528.0,D,6.0,4.0,4.0,412.0,,265026.231717,5,0.0,113.0,9805.19074535,15.32061054,89106.0,313007.0,212.0,D F A L L C,8350 EASTGATE RD,HENDERSON NV 89015, , , , ,890150000.0, ,1505.0, ,W,BONANZA,RD,LV, ,CF 14-2006;.37A TO RD 20070315:3963, ,00000000, ,PT SE4 SW4 SEC 28 20 61, , , , , ,2027.0,0.0,19980821, ,1998082101743, ,NS,0.0, , , , , ,28,20,61,0.0,0.0, ,3.0,580871.0, ,0.0,0.0,0.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,487931.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20250908,20250908,0.0, ,13928401026,0.0, ,139,13928,139284,13928401,139,139284010,284,010,33,89015.0,0.0,001505   W BONANZA               RD  L,2820  61,0000,0000,D F A L L C                     8350 EASTGATE RD                HENDERSON NV 89015,001505   W BONANZA               RD, ,0.0,1299.96726861,108461.69140625,1299.9672686078159
222,263,16,25,1001,W,Bonanza,13928801003,13928801003,Clear Channel Outdoor,288.0,40.0,0.0, , , , , ,12x24,1,300, ,5,586129.0,0.0,3.81,701.0,0.0,13928801003,701.0,701.0,139,28,8,01,003,203.0,2324-87,2324.0,301.0,35552.9137961,4030.0,D,6.0,4.0,4.0,414.0,,265026.231717,5,0.0,113.0,9805.19074535,15.32061054,89106.0,313645.0,203.0,LAS VEGAS REVIEW-JOURNAL INC,C/O S HALL CFO,1111 W BONANZA RD,LAS VEGAS NV 89106, , , ,891060000.0, ,1001.0, ,W,BONANZA,RD,LV, , , ,00000000, ,PT SW4 SE4 SEC 28 20 61, , , , , ,2027.0,1963.0,20170327, ,2017032700124, ,NS,16000000.0,M,20150301, , , ,28,20,61,610000.0,1.0, ,4.0,435656.0, ,0.0,0.0,179383.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,365951.0,175728.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20250908,20250908,0.0, ,010630022,0.0, ,139,13928,139288,13928801,139,139288010,288,010,03,89106.0,0.0,001001   W BONANZA               RD  L,2820  61,0000,0000,LAS VEGAS REVIEW-JOURNAL INC    C/O S HALL CFO                  1111 W BONANZA RD               LAS VEGAS NV 89106,001001   W BONANZA               RD, ,610.0,1798.48543747,165480.259765625,1798.4854374785034
