OBJECTID_BILLBOARD,LVBOARDS_,LVBOARDS_I,SIGN_TYPE,STREET_NUM,STREET_DIR,STREET_NAM,PARCEL,PARCELOLD,APPLICANT,SIGN_AREA,SIGN_HEIGH,TAG_NUM,APPLY_DATE,NOTES_SUP,NOTES_VAR,NOTES_RQR,NOTES,SIZE_,FIELD_CHEC,FREEWAY,APP_FIN,WARD_BILLBOARD,OBJECTID_1,CALC_ACRES,ASSR_ACRES,LABEL_CLAS,PARCELTYPE,PRCLID,PRCLKEY,PRCLVER,PCLBOOK,PCLSEC,PCLPAGE,PCLSUBD,PCLNO,TAXDIST_SP,FDPHANTOM,FIREMAPNO,CENTRACT,SHAPE_LENG,PRECINCT,COMMISSION,ASSEMBLY,SENATE,CONGRESS,TAZ,AREA,PERIMETER,WARD_PARCEL,CNTY_IS,SHADE,ACRES,SQ_MILES,ZIP,OBJECTID_PARCEL,TAXDIST,OWNER,ADDRESS1,ADDRESS2,ADDRESS3,ADDRESS4,ADDRESS5,NAMETAG,ZIPCODE,COMNAME,STRNO,STRFRAC,STRDIR,STRNAME,STRTYPE,STRCITY,STRUNIT,COMMENT1,COMMENT2,FIXD,SUBTAG,LEGAL1,LEGAL2,LEGAL3,LEGAL4,LEGAL5,LEGAL6,ASSDYR,CONSTYR,DOCDATE,FILLER1,DOCNO,DOCMULTI,DOCVEST,SALEPRICE,SALETYPE,SALEDATE,PORTION,BK1,BK2,SECTNO,TOWNSHIP,RANGE,LANDUSE,CAPACITY,LANDCD1,LANDACRE1,LANDVAL1,LANDCD2,LANDACRE2,LANDVAL2,IMPVAL,PRCD1,PRVAL1,PRCD2,PRVAL2,PRCD3,PRVAL3,EXMPCD,EXMPVAL,LYACRES,LYLNDVAL,LYIMPVAL,LYPPVAL,LYEXCD,LYEXVAL,LY2ACRES,LY2LNDVAL,LY2IMPVAL,LY2PPVAL,LY2EXCD,LY2EXVAL,OWNERNUM,OWNERDEN,ETALFLAG,UPDDATE,LASTUPDATE,LOTSQFT,OLDPARCEL,INACTPCL,INACTREF,FILLER2,PCLBOOK3,PCL5,PCL6,PCL8,OLDBOOK,OLDPCL,OLDPAGE,OLDLOT,OLDFILL,ZIPMAIN,ZIPLUS4,LOCATION,STR,ADBOOK,ADPAGE,ADDR_OWN,ADDRESS,INACTNEWPC,LUCODE,SHAPE_LE_1,Shape__Area,Shape__Length
33,43,16,45,0, , ,13928801003,13928801003,Clear Channel Outdoor,672,40,0, , , , , ,14x48,1,750, ,5,586129.0,0.0,3.81,701.0,0.0,13928801003,701.0,701.0,139,28,8,01,003,203.0,2324-87,2324.0,301.0,35552.9137961,4030.0,D,6.0,4.0,4.0,414.0,,265026.231717,5,0.0,113.0,9805.19074535,15.32061054,89106.0,313645.0,203.0,LAS VEGAS REVIEW-JOURNAL INC,C/O S HALL CFO,1111 W BONANZA RD,LAS VEGAS NV 89106, , , ,891060000.0, ,1001.0, ,W,BONANZA,RD,LV, , , ,00000000, ,PT SW4 SE4 SEC 28 20 61, , , , , ,2027.0,1963.0,20170327, ,2017032700124, ,NS,16000000.0,M,20150301, , , ,28,20,61,610000.0,1.0, ,4.0,435656.0, ,0.0,0.0,179383.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,365951.0,175728.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20250908,20250908,0.0, ,010630022,0.0, ,139,13928,139288,13928801,139,139288010,288,010,03,89106.0,0.0,001001   W BONANZA               RD  L,2820  61,0000,0000,LAS VEGAS REVIEW-JOURNAL INC    C/O S HALL CFO                  1111 W BONANZA RD               LAS VEGAS NV 89106,001001   W BONANZA               RD, ,610.0,1798.48543747,165480.259765625,1798.4854374785034
34,44,13,45,720,W,Mesquite,13928802001,13928802001,LAMAR,672,70,0, ,U-77-97, , , ,14x48,1,750, ,5,586312.0,0.0,3.91,701.0,0.0,13928802001,701.0,701.0,139,28,8,02,001,203.0,2324-89,2324.0,301.0,35552.9137961,4030.0,D,6.0,4.0,4.0,416.0,,265026.231717,5,0.0,113.0,9805.19074535,15.32061054,89106.0,313655.0,203.0,N V D D HOLDING R P 5 L L C,4830 E CARTIER AVE,LAS VEGAS NV 89115, , , , ,891150000.0, ,800.0, ,W,MESQUITE,AVE,LV, , , ,00000000, ,PT S2 SW4 SEC 27 20 61 & PT S2,SE4 SEC 28 20 61, , , , ,2027.0,1977.0,20140320, ,2014032001990, ,NS,2000000.0,R,20140301, , , ,28,20,61,210000.0,1.0, ,4.0,447090.0, ,0.0,0.0,182275.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,417284.0,185873.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20240617,20240617,0.0, ,13928802001,0.0, ,139,13928,139288,13928802,139,139288020,288,020,01,89115.0,0.0,000800   W MESQUITE              AVE L,2820  61,0000,0000,N V D D HOLDING R P 5 L L C     4830 E CARTIER AVE              LAS VEGAS NV 89115,000800   W MESQUITE              AVE, ,210.0,1852.52545406,168843.76171875,1852.5254540558774
35,45,34, ,0, , ,13927401006,13927401006,Clear Channel Outdoor,672,0,0, , , , , ,14x48,1,750, ,5,593063.0,0.0,3.23,701.0,0.0,13927401006,701.0,701.0,139,27,4,01,006,203.0,2325-81,2325.0,301.0,35552.9137961,4030.0,D,6.0,4.0,4.0,416.0,,265026.231717,5,0.0,113.0,9805.19074535,15.32061054,89106.0,312214.0,203.0,NEVADA READY MIX CORPORATION,151 CASSIA WAY,HENDERSON NV 89014-6616, , , , ,890146616.0, ,601.0, ,W,BONANZA,RD,LV, , , ,PM00480025        L2, ,PARCEL MAP FILE 48 PAGE 25,LOT 2, , , , ,2027.0,2007.0,19890803, ,1989080300267, ,NS,0.0, , , , , ,27,20,61,378000.0,1.0, ,3.0,369335.0, ,0.0,0.0,682145.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,344713.0,663016.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20240617,20240617,0.0, ,010640038,0.0, ,139,13927,139274,13927401,139,139274010,274,010,06,89014.0,6616.0,000601   W BONANZA               RD  L,2720  61,0048,0025,NEVADA READY MIX CORPORATION    151 CASSIA WAY                  HENDERSON NV 89014-6616,000601   W BONANZA               RD, ,378.0,1609.9080097,143006.7578125,1609.9080096881523
36,46,33, ,420,W,Mesquite,13927401022,13927401022, ,672,0,0, , , , ,DONREY,14x48,1,750, ,5,486288.0,0.0,0.23,701.0,0.0,13927401022,701.0,701.0,139,27,4,01,022,203.0,2325-83,2325.0,301.0,35552.9137961,4030.0,D,6.0,4.0,4.0,417.0,,265026.231717,5,0.0,113.0,9805.19074535,15.32061054,89106.0,312224.0,203.0,TSAGRINOS VASSILIOS,6715 ARVILLE ST,LAS VEGAS NV 89118, , , , ,891180000.0, ,420.0, ,W,MESQUITE,AVE,LV, ,C-20191114:3362, ,00000000, ,PT SW4 SW4 SEC 27 20 61, , , , , ,2027.0,1959.0,20191114, ,2019111403361, ,NS,76983.0,A,20191101, , , ,27,20,61,240000.0,1.0, ,0.0,26300.0, ,0.0,0.0,13514.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,24547.0,13303.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20240617,20240617,0.0, ,13927401022,0.0, ,139,13927,139274,13927401,139,139274010,274,010,22,89118.0,0.0,000420   W MESQUITE              AVE L,2720  61,0000,0000,TSAGRINOS VASSILIOS             6715 ARVILLE ST                 LAS VEGAS NV 89118,000420   W MESQUITE              AVE, ,240.0,465.77406179,10271.33203125,465.77406179853074
37,47,32, ,0, , ,13927401031,13927401024,VIACOM,672,40,0, ,U-22-92,V-46-92,RQR-34324;RQR-13616; RQR-6345; RQR-1909,ROC-18260; DIR-14084,14x48,1,750, ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,48,40, ,429,N,Bonanza,13927403002,13927403002,LAMAR,672,0,0,10-3-83, , , , ,14x48,1,750, ,5,506959.0,0.0,0.29,701.0,0.0,13927403002,701.0,701.0,139,27,4,03,002,203.0,2325-85,2325.0,700.0,20035.3233974,4510.0,D,11.0,2.0,4.0,420.0,,265026.231717,5,0.0,113.0,9805.19074535,15.32061054,89101.0,312246.0,203.0,CALIFORNIA HOTEL & CASINO,C/O BOYD GAMING,6465 S RAINBOW BLVD,LAS VEGAS NV 89118-3215, , , ,891183215.0, ,429.0, ,N,MAIN,ST,LV, , , ,00000000, ,PT SW4 SE4 SEC 27 20 61, , , , , ,2027.0,0.0,19941117, ,1994111701372, ,NS,600000.0,R,19941101, , , ,27,20,61,0.0,0.0, ,0.0,46423.0, ,0.0,0.0,0.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,46423.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,13927403002,0.0, ,139,13927,139274,13927403,139,139274030,274,030,02,89118.0,3215.0,000429   N MAIN                  ST  L,2720  61,0000,0000,CALIFORNIA HOTEL & CASINO       C/O BOYD GAMING                 6465 S RAINBOW BLVD             LAS VEGAS NV 89118-3215,000429   N MAIN                  ST, ,0.0,457.70446458,12504.5546875,457.704464581852
39,49,26, ,650,E,Bonanza,13927804003,13927804003,LAMAR,672,60,0, ,U-33-88, ,RQR-32716; U-33-88(1), ,14x48,1,750, ,5,459615.0,0.0,0.21,701.0,0.0,13927804003,701.0,701.0,139,27,8,04,003,203.0,2325-99,2325.0,700.0,20035.3233974,4019.0,D,11.0,2.0,1.0,478.0,,265026.231717,5,0.0,113.0,9805.19074535,15.32061054,89101.0,312486.0,203.0,T L C PROPERTIES INC,1863 HELM DR,LAS VEGAS NV 89119-3911, , , , ,891193911.0, ,650.0, ,E,BONANZA,RD,LV, , , ,00000000, ,PT SE4 SE4 SEC 27 20 61, , , , , ,2027.0,0.0,20070207, ,2007020702914, ,NS,57100.0,C,20070201, , , ,27,20,61,0.0,0.0, ,0.0,16650.0, ,0.0,0.0,0.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,14088.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,13927804003,0.0, ,139,13927,139278,13927804,139,139278040,278,040,03,89119.0,3911.0,000650   E BONANZA               RD  L,2720  61,0000,0000,T L C PROPERTIES INC            1863 HELM DR                    LAS VEGAS NV 89119-3911,000650   E BONANZA               RD, ,0.0,505.45715955,8805.8515625,505.45715953859616
40,50,4,AA,369,N,13TH,13935101001,13935101001,LAMAR,672,75,978,6/26/95,U-0322-94, ,RQR-33351; U-322-94(1),SDR-27197,14x48,1,750, ,5,498122.0,0.0,0.25,701.0,0.0,13935101001,701.0,701.0,139,35,1,01,001,203.0,2426-33,2426.0,403.0,10852.6391327,4019.0,D,11.0,2.0,1.0,484.0,,265026.231717,5,0.0,113.0,9805.19074535,15.32061054,89101.0,321877.0,203.0,VEGAS OUTDOOR ADVERTISING INC,1105 SHARP CIR,NORTH LAS VEGAS NV 89030-8055, , , , ,890308055.0, ,369.0, ,N,13TH,ST,LV, ,REV PB 140-65;L-20250929:1553, ,00000000, ,NE4 NW4 SEC 35 20 61, , , , , ,2027.0,1996.0,19951003, ,1995100300953, ,NS,550000.0,U,20250901, , , ,35,20,61,335000.0,1.0, ,0.0,36209.0, ,0.0,0.0,65955.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,32398.0,62341.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20250930,20250930,0.0, ,13935111182,0.0, ,139,13935,139351,13935101,139,139351010,351,010,01,89030.0,8055.0,000369   N 13TH                  ST  L,3520  61,0000,0000,VEGAS OUTDOOR ADVERTISING INC   1105 SHARP CIR                  NORTH LAS VEGAS NV 89030-8055,000369   N 13TH                  ST, ,335.0,433.27664483,11069.86328125,433.27664482547044
41,51,7, ,3300,E,Bonanza,13936502003,13936502003,LAMAR,672,57,0, ,U-34-96, , ,5 yr review has not been done,14x48,1,750, ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,52,8, ,3300,E,Bonanza,13936502003,13936502003,LAMAR,672,57,0, ,U-34-96, , ,5 yr review has not been done,14x48,1,750, ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,53,9, ,3300,E,Bonanza,13936502003,13936502003,LAMAR,672,57,0, ,U-34-96, , ,5 yr review has not been done,14x48,1,750, ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,54,10, ,3300,E,Bonanza,13936502003,13936502003,LAMAR,672,70,0, ,U-34-96, , ,SDR-27195,14x48,1,750, ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,55,6, ,2800, ,Marlin,13936213001,13936213001,LAMAR,672,80,1124,9/25/95,U-41-95, ,RQR-36250; RQR-5170,SDR-27196,14x48,1,750, ,3,398514.0,0.0,0.0,703.0,0.0,13936213001,703.0,703.0,139,36,2,13,001,200.0,2427-53,2427.0,523.0,12475.3559225,4543.0,D,11.0,2.0,1.0,494.0,,150972.207738,3,0.0,57.0,8235.23370861,12.86755267,89101.0,324451.0,200.0,BOYS CLUBS OF CLARK COUNTY INC,2850 LINDELL RD,LAS VEGAS NV 89146, , , , ,891460000.0, ,2800.0, , ,MARLIN,AVE,LV, ,900321:803 RD;900405:540 VAC;20021014:594 VAC, ,PB00060033  BA    L33, ,SHENANDOAH SQUARE UNIT #1 RESUB,PLAT BOOK 6 PAGE 33,LOT 33 BLOCK A,& VAC ALLEY, , ,2027.0,1966.0,19861231, ,1986123100096, ,NS,0.0, , , , , ,36,20,61,450000.0,1.0, ,0.0,22030.0, ,0.0,0.0,6118.0, ,0.0, ,0.0, ,0.0,40,28148.0,0.0,22030.0,5999.0,0.0, ,28029.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,020592010,0.0, ,139,13936,139362,13936213,139,139362130,362,130,01,89146.0,0.0,002800     MARLIN                AVE L,3620  61,0006,0033,BOYS CLUBS OF CLARK COUNTY INC  2850 LINDELL RD                 LAS VEGAS NV 89146,002800     MARLIN                AVE, ,450.0,365.49419153,7238.326171875,365.49419153637456
46,56,27, ,2421,E,Stewart,13935612044,13935612044,Clear Channel Outdoor,672,75,0, ,U-0029-87, ,RQR-29719; RQR-1793, ,14x48,1,750, ,3,513562.0,0.0,0.0,703.0,0.0,13935612044,703.0,703.0,139,35,6,12,044,207.0,2426-59,2426.0,521.0,11850.1779635,4547.0,D,11.0,2.0,1.0,490.0,,150972.207738,3,0.0,57.0,8235.23370861,12.86755267,89101.0,323448.0,207.0,PENA ERIC PENA,2421 STEWART AVE,LAS VEGAS NV 89101, , , , ,891010000.0, ,2421.0, , ,STEWART,AVE,LV, , , ,PB00010080  B6    L28, ,BOULDER DAM HOMESITE ADD TR #04,PLAT BOOK 1 PAGE 80,LOT 28 BLOCK 6,& LOTS 29-32, , ,2027.0,1966.0,20231213, ,2023121301470, ,NS,1300000.0,R,20231201, , , ,35,20,61,370000.0,1.0, ,0.0,44192.0, ,0.0,0.0,27528.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,44192.0,27101.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20240117,20240117,0.0, ,13935612044,0.0, ,139,13935,139356,13935612,139,139356120,356,120,44,89101.0,0.0,002421     STEWART               AVE L,3520  61,0001,0080,PENA ERIC PENA                  2421 STEWART AVE                LAS VEGAS NV 89101,002421     STEWART               AVE, ,370.0,460.11752377,13560.9296875,460.11752378017957
47,57,26, ,2015,E,Stewart,13935611087,13935611087, ,672,65,0, , ,V-96-92, ,5 yr review has not been done,14x48,1,750, ,3,502233.0,0.0,0.0,703.0,0.0,13935611087,703.0,703.0,139,35,6,11,087,200.0,2426-57,2426.0,521.0,11850.1779635,4547.0,D,11.0,2.0,1.0,490.0,,150972.207738,3,0.0,57.0,8235.23370861,12.86755267,89101.0,323396.0,200.0,HARON SERGIO & ASHOR,2021 STEWART AVE,LAS VEGAS NV 89101-4475, , , , ,891014475.0, ,0.0, , , , ,LV, , , ,PB00010079  B2    L27, ,BOULDER DAM HOMESITE ADD TRACT #,PLAT BOOK 1 PAGE 79,LOT 27 BLOCK 2,& LOTS 28-30, , ,2027.0,0.0,20100903, ,2010090303506, ,JT,1058288.0,M,20031101, , , ,35,20,61,358000.0,0.0, ,0.0,36286.0, ,0.0,0.0,0.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,36286.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,13935611087,0.0, ,139,13935,139356,13935611,139,139356110,356,110,87,89101.0,4475.0,000000                               L,3520  61,0001,0079,HARON SERGIO & ASHOR            2021 STEWART AVE                LAS VEGAS NV 89101-4475,000000, ,358.0,447.13577399999997,12362.14453125,447.1357740049675
48,58,10, ,339,N,13th,13935201003,13935212005,LAMAR,672,50,0, , , , ,Z-70-91,14x48,1,750, ,5,494162.0,0.0,0.26,701.0,0.0,13935201003,701.0,701.0,139,35,2,01,003,203.0,2426-33,2426.0,403.0,10852.6391327,4547.0,D,11.0,2.0,1.0,485.0,,150972.207738,3,0.0,57.0,8235.23370861,12.86755267,89101.0,322093.0,203.0,R S INVESTMENT HOLDINGS LTD,1105 SHARP CIR,NORTH LAS VEGAS NV 89030-8055, , , , ,890308055.0, ,339.0, ,N,13TH,ST,LV, ,REV PB 140-65, ,00000000, ,SE4 NW4 SEC 35 20 61, , , , , ,2027.0,0.0,19990324, ,1999032400360, ,NS,0.0, , , , , ,35,20,61,399000.0,0.0, ,0.0,33695.0, ,0.0,0.0,0.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,33695.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,13935212129,0.0, ,139,13935,139352,13935201,139,139352010,352,010,03,89030.0,8055.0,000339   N 13TH                  ST  L,3520  61,0000,0000,R S INVESTMENT HOLDINGS LTD     1105 SHARP CIR                  NORTH LAS VEGAS NV 89030-8055,000339   N 13TH                  ST, ,399.0,434.0013817,11651.869140625,434.00138170733004
49,59,39, ,0, , ,13927401031,13927410003,LAMAR,672,72,0, ,U-238-91, ,RQR-30641;RQR-13989; RQR-6252; RQR-1993, ,14x48,1,750, ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,60,35, ,0, , ,13927410005,13927410004,Clear Channel Outdoor,672,0,0, ,U-94-98; Z-100-97, ,RQR-35268; 21345; 11403; 5683; 1974, ,14x48,1,750, ,5,581278.0,2.76999998,2.69,807.0,0.0,13927410005,807.0,807.0,139,27,4,10,005,203.0,2424-19,2424.0,301.0,35552.9137961,4613.0,D,11.0,2.0,4.0,452.0,,265026.231717,5,0.0,113.0,9805.19074535,15.32061054,89106.0,312248.0,203.0,W M C PAVILIONS S P E L L C,C/O TAX DEPT,475 S GRAND CENTRAL PKWY # 1615,LAS VEGAS NV 89106, , , ,891060000.0,WORLD MARKET CENTER,0.0, , , , ,LV, ,.02A  RD 20190521:1280, ,PB00530061PT      L3, ,PARKWAY CENTER,PLAT BOOK 53 PAGE 61,PT LOT 3, , , ,2027.0,0.0,20170926, ,2017092604205, ,NS,17209451.0,M,20040901, , , ,27,20,61,0.0,0.0, ,3.0,902255.0, ,0.0,0.0,0.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,902255.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,13933511002,0.0, ,139,13927,139274,13927410,139,139274100,274,100,05,89106.0,0.0,000000                               L,2720  61,0053,0061,W M C PAVILIONS S P E L L C     C/O TAX DEPT                    475 S GRAND CENTRAL PKWY # 1615 LAS VEGAS NV 89106,000000, ,0.0,2289.56514966,120859.40625,2289.565149655446
51,61,36, ,0, , ,13927410005,13927410004,Clear Channel Outdoor,672,0,0, ,U-94-98; Z-100-97, ,RQR-35268; 21345; 11403; 5683; 1974, ,14x48,1,750, ,5,581278.0,2.76999998,2.69,807.0,0.0,13927410005,807.0,807.0,139,27,4,10,005,203.0,2424-19,2424.0,301.0,35552.9137961,4613.0,D,11.0,2.0,4.0,452.0,,265026.231717,5,0.0,113.0,9805.19074535,15.32061054,89106.0,312248.0,203.0,W M C PAVILIONS S P E L L C,C/O TAX DEPT,475 S GRAND CENTRAL PKWY # 1615,LAS VEGAS NV 89106, , , ,891060000.0,WORLD MARKET CENTER,0.0, , , , ,LV, ,.02A  RD 20190521:1280, ,PB00530061PT      L3, ,PARKWAY CENTER,PLAT BOOK 53 PAGE 61,PT LOT 3, , , ,2027.0,0.0,20170926, ,2017092604205, ,NS,17209451.0,M,20040901, , , ,27,20,61,0.0,0.0, ,3.0,902255.0, ,0.0,0.0,0.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,902255.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,13933511002,0.0, ,139,13927,139274,13927410,139,139274100,274,100,05,89106.0,0.0,000000                               L,2720  61,0053,0061,W M C PAVILIONS S P E L L C     C/O TAX DEPT                    475 S GRAND CENTRAL PKWY # 1615 LAS VEGAS NV 89106,000000, ,0.0,2289.56514966,120859.40625,2289.565149655446
52,62,22, ,0, , ,13933511004,13933511002,VIACOM,672,0,0, ,U-94-98; Z-100-97; U-314-91, ,RQR-34844; 21496; 12065; 6003; 1974, ,14x48,1,750, ,5,734286.0,17.68000031,17.8,807.0,0.0,13933511004,807.0,807.0,139,33,5,11,004,203.0,2424-19,2424.0,301.0,35552.9137961,4613.0,D,11.0,2.0,4.0,452.0,,265026.231717,5,0.0,113.0,9805.19074535,15.32061054,89106.0,319797.0,203.0,W M C PAVILIONS S P E L L C,C/O TAX DEPT,475 S GRAND CENTRAL PKWY # 1615,LAS VEGAS NV 89106, , , ,891060000.0,WORLD MARKET CENTER,205.0, ,S,GRAND CENTRAL,PKWY,LV, ,.17A  RD 20190521:1280, ,PB00530061PT      L3, ,PARKWAY CENTER,PLAT BOOK 53 PAGE 61,PT LOT 3, , , ,2027.0,2005.0,20170926, ,2017092604205, ,NS,17209451.0,M,20040901, , , ,33,20,61,330000.0,1.0, ,18.0,4776267.0, ,0.0,0.0,511901.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,4776267.0,512227.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20240117,20240117,0.0, ,13933511002,0.0, ,139,13933,139335,13933511,139,139335110,335,110,04,89106.0,0.0,000205   S GRAND CENTRAL         PKWYL,3320  61,0053,0061,W M C PAVILIONS S P E L L C     C/O TAX DEPT                    475 S GRAND CENTRAL PKWY # 1615 LAS VEGAS NV 89106,000205   S GRAND CENTRAL         PKWY, ,330.0,4887.68640192,770141.224609375,4887.686401919336
53,63,31, ,0, , ,13933710003,13933710001,Clear Channel Outdoor,672,40,0, ,Z-100-97; U-315-91, ,RQR-1974, ,14x48,1,750, ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,64,32, ,0, , ,13933710003,13933710001,Clear Channel Outdoor,1200,50,0, ,SUP-10134,VAR-10409,RQR-33270,Z-100-97; RQR-1974,20x60,1,750, ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,66,25, ,1500,S,Western,16204602011,16204602011, ,672,30,0, , ,V-93-91,V-93-91(1), ,14x48,1,750, ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,67,25, ,1508,S,Western,16204602010,16204602010, ,672,0,0, , ,V-93-91,V-93-91(1), ,14x48,1,750, ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,68,30, ,1604,W,Oakey,16204602009,16204602009, ,672,40,0, , , , ,DONREY,14x48,1,750, ,3,575412.0,0.0,2.12,701.0,0.0,16204602009,701.0,701.0,162,04,6,02,009,212.0,2524-46,2524.0,204.0,18398.8109345,5562.0,E,15.0,10.0,4.0,558.0,,150972.207738,3,0.0,57.0,8235.23370861,12.86755267,89102.0,437579.0,212.0,STATE OF NEVADA TRANSPORTATION,C/O STAFF SPECIALIST - ACQ,1263 S STEWART ST,CARSON CITY NV 89712, , , ,897120000.0, ,1604.0, ,W,OAKEY,BLVD,LV, ,C-20161205:3039, ,00000000, ,PT S2 NE4 SEC 4-21-61, , , , , ,2027.0,1965.0,20160125, ,2016012501687, ,NS,0.0, , , , , ,04,21,61,358000.0,1.0, ,2.0,799956.0, ,0.0,0.0,4507.0, ,0.0, ,0.0, ,0.0,55,804463.0,0.0,763756.0,4410.0,0.0, ,768166.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,16204602009,0.0, ,162,16204,162046,16204602,162,162046020,046,020,09,89712.0,0.0,001604   W OAKEY                 BLVDL,0421  61,0000,0000,STATE OF NEVADA TRANSPORTATION  C/O STAFF SPECIALIST - ACQ      1263 S STEWART ST               CARSON CITY NV 89712,001604   W OAKEY                 BLVD, ,358.0,1752.6039658,94805.876953125,1752.6039657965157
60,71,28, ,2002, ,Highland,16204301008,16204301008,Clear Channel Outdoor,672,65,0, , ,V-26-88,RQR-35243; 21344; 6150; 1704, ,14x48,1,750, ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
